,一共游戏场数,5709
1,苍响,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,45,35.47%,1784,88.1%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,LDG・Gekoann,157,92.35%
,,喜懽,139,89.68%
,,黄瀬にゃん,131,87.92%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,圣剑		高速移动	逃脱按键,1239,88.44%,29
,,圣剑		高速移动	万灵药,511,87.65%,16
,,金属爪	高速移动	逃脱按键,21,91.3%,9
,,金属爪	高速移动	万灵药,5,71.43%,5
,,金属爪	嬉闹		逃脱按键,3,100.0%,3
,,金属爪	嬉闹		万灵药,2,100.0%,1
,,圣剑		高速移动	伤药	,1,100.0%,1
,,金属爪	嬉闹		伤药	,1,100.0%,1
,,圣剑		高速移动	攻击强化,1,50.0%,1
,,圣剑		嬉闹		逃脱按键,0,0.0%,1
,,圣剑		嬉闹		万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,焦点镜	腐朽的剑	锐利之爪,938,88.08%,17
,,力量头带	焦点镜	腐朽的剑,318,87.12%,14
,,焦点镜	猛攻哑铃	腐朽的剑,111,89.52%,6
,,力量头带	腐朽的剑	锐利之爪,163,87.63%,3
,,弱点保险	焦点镜	腐朽的剑,46,93.88%,2
,,气势头带	焦点镜	腐朽的剑,106,94.64%,1
,,力量头带	气势头带	腐朽的剑,97,82.2%,1
,,弱点保险	气势头带	腐朽的剑,5,83.33%,1
2,花疗环环,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,47,23.93%,1170,85.65%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,CeS梦KiD,156,91.23%
,,Roastㅤ,104,74.29%
,,tejos,90,85.71%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,花疗		魔法叶	迟缓烟雾,761,85.03%,41
,,花疗		魔法叶	速度强化,257,88.01%,6
,,花疗		魔法叶	伤药	,69,88.46%,2
,,花疗		打草结	迟缓烟雾,40,85.11%,17
,,花疗		打草结	速度强化,29,82.86%,2
,,花疗		魔法叶	逃脱按键,8,100.0%,2
,,天使之吻	打草结	速度强化,3,100.0%,2
,,天使之吻	打草结	伤药	,1,100.0%,1
,,天使之吻	魔法叶	速度强化,1,50.0%,1
,,天使之吻	魔法叶	迟缓烟雾,1,25.0%,4
,,天使之吻	打草结	迟缓烟雾,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	学习装置	援助头巾,285,82.85%,10
,,博识眼镜	学习装置	进击眼镜,244,87.46%,8
,,学习装置	援助头巾	救援屏障,96,82.05%,6
,,学习装置	援助头巾	进击眼镜,84,92.31%,6
,,学习装置	救援屏障	进击眼镜,35,81.4%,5
,,博识眼镜	讲究眼镜	进击眼镜,260,87.54%,3
,,博识眼镜	学习装置	救援屏障,21,91.3%,3
,,学习装置	救援屏障	能量增幅器,72,87.8%,2
,,博识眼镜	救援屏障	进击眼镜,36,83.72%,1
,,学习装置	救援屏障	讲究眼镜,24,96.0%,1
,,学习装置	援助头巾	气势头带,12,60.0%,1
,,博识眼镜	穿透汤匙	讲究眼镜,1,50.0%,1
3,朽木妖,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,56,13.5%,683,88.59%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,iamTomato,68,87.18%
,,YASH_4EVER?,51,89.47%
,,iDestroyÙ,48,92.31%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,木槌		木角		伤药	,400,88.5%,40
,,木槌		分担痛楚	伤药	,108,93.91%,18
,,木槌		木角		速度强化,92,89.32%,14
,,木槌		木角		逃脱按键,35,85.37%,4
,,咒术		木角		伤药	,24,92.31%,7
,,木槌		分担痛楚	速度强化,17,68.0%,8
,,木槌		分担痛楚	逃脱按键,5,83.33%,3
,,木槌		木角		向尾喵的尾巴,2,100.0%,2
,,咒术		分担痛楚	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,亿奥斯饼干	气势头带	猛攻哑铃,335,89.33%,22
,,弱点保险	气势头带	猛攻哑铃,218,89.71%,20
,,学习装置	气势头带	猛攻哑铃,26,100.0%,2
,,亿奥斯饼干	学习装置	气势头带,22,64.71%,2
,,学习装置	救援屏障	气势头带,8,88.89%,2
,,亿奥斯饼干	弱点保险	气势头带,23,88.46%,1
,,救援屏障	气势头带	能量增幅器,18,94.74%,1
,,亿奥斯饼干	弱点保险	猛攻哑铃,14,100.0%,1
,,力量头带	弱点保险	气势头带,12,92.31%,1
,,救援屏障	气势头带	猛攻哑铃,3,60.0%,1
,,亿奥斯饼干	救援屏障	气势头带,2,50.0%,1
,,凸凸头盔	弱点保险	气势头带,1,100.0%,1
,,学习装置	弱点保险	气势头带,1,50.0%,1
4,太阳伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,58,12.35%,624,88.51%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,RoseTheHat,100,90.09%
,,iDestroyÙ,55,96.49%
,,luke_lol_123,44,88.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,精神冲击	幻象光线	逃脱按键,447,88.87%,44
,,精神冲击	预知未来	逃脱按键,129,87.16%,23
,,精神冲击	幻象光线	速度强化,26,92.86%,6
,,辅助力量	预知未来	逃脱按键,14,87.5%,6
,,精神冲击	预知未来	速度强化,5,83.33%,2
,,辅助力量	预知未来	速度强化,1,100.0%,1
,,辅助力量	预知未来	向尾喵的尾巴,1,100.0%,1
,,辅助力量	幻象光线	逃脱按键,1,50.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,386,88.53%,25
,,博识眼镜	讲究眼镜	贝壳之铃,95,87.96%,10
,,博识眼镜	气势头带	讲究眼镜,28,87.5%,6
,,博识眼镜	救援屏障	讲究眼镜,64,91.43%,4
,,气势头带	穿透汤匙	讲究眼镜,19,86.36%,4
,,穿透汤匙	讲究眼镜	贝壳之铃,15,88.24%,2
,,穿透汤匙	能量增幅器	讲究眼镜,4,80.0%,2
,,博识眼镜	能量增幅器	讲究眼镜,0,0.0%,2
,,穿透汤匙	讲究眼镜	进击眼镜,5,100.0%,1
,,气势头带	能量增幅器	讲究眼镜,5,100.0%,1
,,救援屏障	穿透汤匙	讲究眼镜,3,100.0%,1
5,冰伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,49,12.23%,618,88.54%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,7Seas丨AmanY,80,93.02%
,,れおなくん,67,91.78%
,,いぶですます,65,91.55%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰冻之风	冷冻干燥	逃脱按键,581,89.25%,44
,,冰锥		冰砾		逃脱按键,15,75.0%,9
,,冰冻之风	冷冻干燥	万灵药,7,87.5%,2
,,冰冻之风	冷冻干燥	速度强化,5,62.5%,1
,,冰锥		冰砾		速度强化,4,100.0%,1
,,冰锥		冷冻干燥	逃脱按键,2,100.0%,1
,,冰冻之风	冷冻干燥	攻击强化,2,66.67%,3
,,冰冻之风	冰砾		逃脱按键,1,100.0%,1
,,冰锥		冰砾		攻击强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	能量增幅器	贝壳之铃,312,88.39%,17
,,穿透汤匙	能量增幅器	贝壳之铃,224,89.6%,12
,,博识眼镜	穿透汤匙	讲究眼镜,15,75.0%,4
,,焦点镜	能量增幅器	贝壳之铃,9,100.0%,3
,,穿透汤匙	讲究眼镜	贝壳之铃,8,80.0%,2
,,博识眼镜	讲究眼镜	贝壳之铃,4,100.0%,2
,,博识眼镜	穿透汤匙	贝壳之铃,3,100.0%,2
,,能量增幅器	讲究眼镜	贝壳之铃,3,60.0%,2
,,焦点镜	穿透汤匙	讲究眼镜,18,81.82%,1
,,焦点镜	穿透汤匙	能量增幅器,17,100.0%,1
,,博识眼镜	能量增幅器	讲究眼镜,2,100.0%,1
,,焦点镜	穿透汤匙	贝壳之铃,2,100.0%,1
,,博识眼镜	气势头带	贝壳之铃,1,100.0%,1
6,勾魂眼,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,34,9.34%,484,90.81%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,悪魔ですます,93,91.18%
,,1LevUP,79,96.34%
,,1st_ruru,48,92.31%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,拍落		奇异之光	速度强化,437,90.48%,29
,,拍落		奇异之光	逃脱按键,32,94.12%,4
,,影子偷袭	奇异之光	速度强化,6,85.71%,6
,,拍落		出奇一击	速度强化,5,100.0%,2
,,影子偷袭	奇异之光	逃脱按键,3,100.0%,1
,,拍落		奇异之光	得分加速装置,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	气势头带	轻石,305,91.59%,19
,,吃剩的东西	学习装置	轻石,138,90.79%,5
,,气势头带	猛攻哑铃	轻石,2,40.0%,3
,,学习装置	猛攻哑铃	轻石,28,93.33%,2
,,学习装置	得分护盾	轻石,6,100.0%,2
,,气势头带	轻石	锐利之爪,4,80.0%,1
,,得分护盾	猛攻哑铃	锐利之爪,1,100.0%,1
,,学习装置	轻石	锐利之爪,0,0.0%,1
7,梦幻,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,42,8.43%,419,87.11%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Daylïght,76,83.52%
,,MYSヤFoxy,38,88.37%
,,RoaʀɪxZ,24,100.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,日光束	光墙		逃脱按键,229,87.07%,37
,,电球		高速移动	逃脱按键,77,89.53%,24
,,冲浪		高速移动	逃脱按键,71,82.56%,24
,,电球		指导		逃脱按键,12,92.31%,5
,,日光束	高速移动	逃脱按键,7,87.5%,7
,,日光束	光墙		速度强化,5,100.0%,2
,,电球		光墙		逃脱按键,4,100.0%,4
,,冲浪		高速移动	速度强化,4,80.0%,2
,,冲浪		指导		逃脱按键,3,100.0%,3
,,日光束	指导		逃脱按键,3,100.0%,3
,,电球		高速移动	速度强化,2,66.67%,1
,,冲浪		光墙		逃脱按键,1,100.0%,1
,,冲浪		光墙		速度强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,228,88.72%,17
,,博识眼镜	讲究眼镜	进击眼镜,40,81.63%,8
,,穿透汤匙	讲究眼镜	进击眼镜,91,89.22%,7
,,博识眼镜	讲究眼镜	贝壳之铃,18,81.82%,4
,,穿透汤匙	讲究眼镜	贝壳之铃,28,87.5%,3
,,博识眼镜	穿透汤匙	进击眼镜,10,71.43%,2
,,气势头带	讲究眼镜	进击眼镜,4,80.0%,1
8,呆壳兽,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,49,6.59%,331,88.03%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,iDestroyÙ,71,93.42%
,,mvsk.,46,86.79%
,,Internаl,39,97.5%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冲浪		瞬间失忆	伤药	,81,90.0%,12
,,热水		意念移物	逃脱按键,50,84.75%,11
,,热水		瞬间失忆	逃脱按键,48,90.57%,13
