,一共游戏场数,6993
1,密勒顿,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,54,16.63%,893,76.78%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ToriyamAkira,99,82.5%
,,Kleu,80,83.33%
,,前茶.,65,70.65%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,充电光束	打雷		逃脱按键,637,77.12%,44
,,闪电猛冲	抛物面充电	逃脱按键,116,73.42%,22
,,充电光束	抛物面充电	逃脱按键,56,74.67%,20
,,充电光束	打雷		速度强化,36,83.72%,4
,,充电光束	抛物面充电	攻击强化,20,80.0%,1
,,闪电猛冲	抛物面充电	伤药	,12,75.0%,3
,,充电光束	打雷		脱壳忍者玩偶,10,83.33%,1
,,闪电猛冲	打雷		逃脱按键,2,66.67%,3
,,闪电猛冲	抛物面充电	脱壳忍者玩偶,1,100.0%,1
,,充电光束	打雷		伤药	,1,100.0%,1
,,闪电猛冲	抛物面充电	攻击强化,1,100.0%,1
,,闪电猛冲	抛物面充电	速度强化,1,100.0%,1
,,闪电猛冲	打雷		速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
2,索罗亚克,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,69,10.97%,562,73.27%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Darkivysaur,58,84.06%
,,홋ㅤ,41,82.0%
,,Woomy・cL,32,78.05%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗袭要害	居合劈	万灵药,308,71.79%,50
,,出奇一击	暗影爪	万灵药,176,76.19%,31
,,暗袭要害	暗影爪	万灵药,55,68.75%,11
,,出奇一击	居合劈	逃脱按键,18,81.82%,1
,,出奇一击	居合劈	万灵药,4,100.0%,4
,,暗袭要害	居合劈	攻击强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	气势头带	猛攻哑铃,230,72.1%,30
,,力量头带	连打围巾	锐利之爪,230,72.1%,24
,,弱点保险	猛攻哑铃	锐利之爪,4,57.14%,3
,,亿奥斯饼干	弱点保险	猛攻哑铃,25,83.33%,2
,,充能坠饰	弱点保险	猛攻哑铃,10,66.67%,2
,,弱点保险	气势头带	锐利之爪,41,82.0%,1
,,弱点保险	猛攻哑铃	轻石,11,78.57%,1
,,猛攻哑铃	轻石	锐利之爪,5,100.0%,1
,,充能坠饰	力量头带	连打围巾,3,100.0%,1
,,充能坠饰	气势头带	猛攻哑铃,1,100.0%,1
,,充能坠饰	猛攻哑铃	锐利之爪,1,100.0%,1
,,力量头带	猛攻哑铃	锐利之爪,1,50.0%,1
,,气势头带	猛攻哑铃	锐利之爪,0,0.0%,1
3,火焰鸡,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,67,9.95%,514,73.85%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,心頭滅却TTV,77,77.78%
,,QG·XIANGKING,57,87.69%
,,平田修一,41,77.36%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,火焰拳	真气弹	逃脱按键,303,77.3%,57
,,过热		火焰踢	逃脱按键,210,69.31%,54
,,过热		火焰踢	速度强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	猛攻哑铃	锐利之爪,333,73.67%,34
,,亿奥斯饼干	弱点保险	猛攻哑铃,124,75.61%,14
,,弱点保险	气势头带	猛攻哑铃,33,68.75%,9
,,气势头带	猛攻哑铃	锐利之爪,14,77.78%,5
,,力量头带	猛攻哑铃	锐利之爪,7,87.5%,1
,,亿奥斯饼干	共鸣护盾	猛攻哑铃,3,100.0%,1
,,亿奥斯饼干	力量头带	猛攻哑铃,0,0.0%,1
,,亿奥斯饼干	猛攻哑铃	锐利之爪,0,0.0%,1
,,共鸣护盾	弱点保险	猛攻哑铃,0,0.0%,1
4,千面避役,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,76,8.09%,396,69.96%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,覚醒ま・しお,35,71.43%
,,SAR・ZzzRay,31,77.5%
,,¥~NeUTrON~¥,28,77.78%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,致命针刺	狙击		逃脱按键,391,70.32%,75
,,杂技		水流裂破	逃脱按键,3,50.0%,5
,,杂技		狙击		逃脱按键,1,100.0%,1
,,杂技		水流裂破	攻击强化,1,50.0%,1
,,致命针刺	狙击		攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,395,70.28%,74
,,力量头带	穿透汤匙	连打围巾,1,33.33%,1
,,咒术熏香	穿透汤匙	讲究眼镜,0,0.0%,1
5,叶伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,80,7.79%,374,68.62%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Shingpyi君,34,65.38%
,,ToriyamAkira,31,73.81%
,,覚醒ま・しお,30,76.92%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,日光刃	叶刃		逃脱按键,295,69.74%,65
,,飞叶快刀	燕返		逃脱按键,36,66.67%,13
,,日光刃	燕返		逃脱按键,23,58.97%,12
,,日光刃	叶刃		万灵药,7,100.0%,3
,,飞叶快刀	叶刃		逃脱按键,6,66.67%,3
,,日光刃	叶刃		伤药	,5,83.33%,2
,,飞叶快刀	燕返		速度强化,2,40.0%,1
,,日光刃	叶刃		速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,充能坠饰	猛攻哑铃	能量增幅器,214,72.3%,42
,,充能坠饰	猛攻哑铃	轻石,73,60.83%,15
,,猛攻哑铃	能量增幅器	轻石,12,52.17%,7
,,救援屏障	猛攻哑铃	能量增幅器,39,73.58%,6
,,充能坠饰	猛攻哑铃	锐利之爪,12,70.59%,4
,,猛攻哑铃	能量增幅器	锐利之爪,16,69.57%,2
