,一共游戏场数,4759
1,千面避役,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,69,10.72%,366,71.76%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,^Akshu^,45,73.77%
,,KʅLLUA.,41,75.93%
,,Suiteki,26,70.27%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,致命针刺	狙击		逃脱按键,354,71.95%,68
,,杂技		水流裂破	逃脱按键,8,66.67%,6
,,杂技		狙击		逃脱按键,2,66.67%,2
,,杂技		水流裂破	速度强化,1,100.0%,1
,,致命针刺	水流裂破	逃脱按键,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	讲究眼镜	驱动镜,171,69.8%,35
,,穿透汤匙	讲究眼镜	驱动镜,102,78.46%,17
,,博识眼镜	穿透汤匙	驱动镜,61,72.62%,8
,,博识眼镜	穿透汤匙	讲究眼镜,32,64.0%,8
,,博识眼镜	进击眼镜	驱动镜,0,0.0%,1
2,暴鲤龙,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,66,8.7%,292,70.53%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,AXIZ_Yupono,44,69.84%
,,福士*,17,77.27%
,,芥川やま,15,71.43%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,龙息		攀瀑		伤药	,215,70.72%,54
,,龙息		弹跳		逃脱按键,61,71.76%,29
,,龙息		弹跳		伤药	,5,83.33%,5
,,龙息		攀瀑		逃脱按键,5,71.43%,7
,,龙息		攀瀑		万灵药,4,80.0%,3
,,水流尾	攀瀑		伤药	,1,50.0%,2
,,龙息		攀瀑		迟缓烟雾,1,50.0%,1
,,水流尾	弹跳		伤药	,0,0.0%,1
,,水流尾	攀瀑		逃脱按键,0,0.0%,1
,,龙息		弹跳		万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,凸凸头盔	气势头带	猛攻哑铃,87,66.41%,21
,,增速护腕	气势头带	猛攻哑铃,23,67.65%,7
,,凸凸头盔	增速护腕	气势头带,29,70.73%,5
,,增速护腕	弱点保险	气势头带,17,94.44%,4
,,增速护腕	猛攻哑铃	锐利之爪,22,73.33%,3
,,气势头带	猛攻哑铃	突击背心,5,71.43%,2
,,弱点保险	气势头带	猛攻哑铃,4,80.0%,2
,,力量头带	增速护腕	气势头带,2,100.0%,2
,,力量头带	猛攻哑铃	锐利之爪,2,100.0%,2
,,增速护腕	猛攻哑铃	能量增幅器,44,69.84%,1
,,力量头带	增速护腕	弱点保险,15,71.43%,1
,,凸凸头盔	弱点保险	气势头带,6,85.71%,1
,,增速护腕	气势头带	突击背心,5,100.0%,1
,,力量头带	气势头带	猛攻哑铃,5,71.43%,1
,,学习装置	气势头带	猛攻哑铃,5,71.43%,1
,,力量头带	咒术手镯	猛攻哑铃,4,80.0%,1
,,力量头带	气势头带	锐利之爪,4,80.0%,1
,,增速护腕	气势头带	能量增幅器,4,57.14%,1
,,力量头带	增速护腕	猛攻哑铃,3,60.0%,1
,,亿奥斯饼干	气势头带	猛攻哑铃,2,50.0%,1
,,凸凸头盔	学习装置	气势头带,1,100.0%,1
,,增速护腕	学习装置	弱点保险,1,100.0%,1
,,增速护腕	能量增幅器	锐利之爪,1,100.0%,1
,,增速护腕	气势头带	锐利之爪,1,50.0%,1
,,增速护腕	学习装置	气势头带,0,0.0%,1
,,气势头带	猛攻哑铃	锐利之爪,0,0.0%,1
,,凸凸头盔	增速护腕	猛攻哑铃,0,0.0%,1
3,苍响,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,64,8.05%,292,76.24%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,福士*,27,90.0%
,,Piàchu,17,77.27%
,,芥川やま,16,84.21%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,圣剑		嬉闹		逃脱按键,136,79.07%,38
,,圣剑		嬉闹		万灵药,82,78.85%,22
,,圣剑		高速移动	逃脱按键,37,64.91%,19
,,金属爪	嬉闹		万灵药,13,72.22%,8
,,圣剑		高速移动	万灵药,8,72.73%,7
,,圣剑		嬉闹		攻击强化,4,100.0%,1
,,金属爪	嬉闹		逃脱按键,4,50.0%,6
,,金属爪	嬉闹		攻击强化,3,100.0%,1
,,金属爪	高速移动	逃脱按键,2,100.0%,2
,,金属爪	高速移动	万灵药,2,100.0%,1
,,圣剑		高速移动	伤药	,1,100.0%,1
,,圣剑		嬉闹		伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	增速护腕	腐朽的剑,187,74.8%,41
,,增速护腕	腐朽的剑	锐利之爪,54,79.41%,15
,,力量头带	腐朽的剑	锐利之爪,29,82.86%,5
,,增速护腕	气势头带	腐朽的剑,17,77.27%,1
,,增速护腕	能量增幅器	腐朽的剑,5,100.0%,1
,,力量头带	焦点镜	腐朽的剑,0,0.0%,1
4,叶伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,63,7.84%,270,72.39%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Vlacan・YT,40,78.43%
,,Piàchu,19,70.37%
,,不可視y2__,18,66.67%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,飞叶快刀	燕返		攻击强化,232,72.96%,52
,,日光刃	叶刃		逃脱按键,16,88.89%,7
,,飞叶快刀	燕返		万灵药,11,68.75%,5
,,日光刃	燕返		逃脱按键,7,77.78%,1
,,日光刃	叶刃		攻击强化,4,66.67%,6
,,飞叶快刀	燕返		逃脱按键,0,0.0%,3
,,日光刃	燕返		攻击强化,0,0.0%,1
,,飞叶快刀	叶刃		攻击强化,0,0.0%,1
,,飞叶快刀	燕返		速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,增速护腕	猛攻哑铃	能量增幅器,81,67.5%,26
,,增速护腕	猛攻哑铃	锐利之爪,50,75.76%,13
,,猛攻哑铃	能量增幅器	锐利之爪,84,74.34%,10
,,增速护腕	能量增幅器	锐利之爪,29,67.44%,6
,,充能坠饰	增速护腕	猛攻哑铃,23,85.19%,5
,,增速护腕	猛攻哑铃	轻石,2,66.67%,2
,,增速护腕	救援屏障	猛攻哑铃,1,100.0%,1
5,月亮伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,66,6.39%,223,73.36%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Wolf運ぶ,31,75.61%
,,AXIZ_ZzzMame,11,78.57%
,,KGiEY,10,76.92%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,移花接木	大声咆哮	速度强化,134,77.91%,50
,,黑色目光	祈愿		速度强化,28,75.68%,18
,,黑色目光	大声咆哮	速度强化,20,80.0%,7
,,移花接木	祈愿		速度强化,19,70.37%,16
,,移花接木	大声咆哮	逃脱按键,15,60.0%,6
,,黑色目光	祈愿		伤药	,3,60.0%,1
,,黑色目光	大声咆哮	逃脱按键,2,40.0%,3
,,移花接木	大声咆哮	伤药	,1,100.0%,1
,,黑色目光	祈愿		逃脱按键,1,33.33%,3
,,移花接木	祈愿		逃脱按键,0,0.0%,2
,,移花接木	祈愿		伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	救援屏障	气势头带,48,80.0%,18
,,亿奥斯饼干	学习装置	气势头带,45,71.43%,15
,,共鸣护盾	学习装置	气势头带,39,69.64%,10
,,学习装置	气势头带	猛攻哑铃,19,76.0%,6
,,学习装置	气势头带	突击背心,34,73.91%,4
,,学习装置	救援屏障	猛攻哑铃,15,75.0%,3
,,共鸣护盾	学习装置	救援屏障,7,77.78%,2
,,亿奥斯饼干	学习装置	救援屏障,2,66.67%,2
,,凸凸头盔	学习装置	气势头带,6,100.0%,1
,,学习装置	气势头带	轻石,4,66.67%,1
,,增速护腕	学习装置	猛攻哑铃,2,28.57%,1
,,增速护腕	弱点保险	猛攻哑铃,1,100.0%,1
,,亿奥斯饼干	学习装置	猛攻哑铃,1,100.0%,1
,,力量头带	气势头带	猛攻哑铃,0,0.0%,1
6,阿罗拉雷丘,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,61,5.84%,210,75.54%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ttvPaPiYanG,39,84.78%
,,くるしいな,26,66.67%
,,Buzzwole,11,84.62%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,辅助力量	精神强念	逃脱按键,124,75.61%,35
,,辅助力量	十万伏特	逃脱按键,28,73.68%,20
,,电球		十万伏特	逃脱按键,23,76.67%,18
,,辅助力量	精神强念	攻击强化,16,84.21%,7
,,辅助力量	十万伏特	攻击强化,5,62.5%,6
,,电球		精神强念	逃脱按键,3,75.0%,3
,,电球		十万伏特	脱壳忍者玩偶,2,100.0%,1
,,辅助力量	精神强念	脱壳忍者玩偶,2,100.0%,1
,,电球		十万伏特	攻击强化,2,100.0%,2
,,电球		十万伏特	万灵药,1,100.0%,1
,,辅助力量	精神强念	万灵药,1,100.0%,1
,,电球		十万伏特	速度强化,1,100.0%,1
,,辅助力量	十万伏特	速度强化,1,50.0%,2
,,辅助力量	精神强念	速度强化,1,33.33%,2
,,辅助力量	十万伏特	万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	驱动镜,25,69.44%,11
,,博识眼镜	连打围巾	驱动镜,30,73.17%,10
,,穿透汤匙	连打围巾	驱动镜,42,67.74%,9
,,力量头带	穿透汤匙	驱动镜,17,73.91%,5
,,博识眼镜	讲究眼镜	驱动镜,5,62.5%,5
,,力量头带	连打围巾	驱动镜,13,86.67%,4
,,力量头带	穿透汤匙	连打围巾,9,100.0%,3
,,博识眼镜	咒术熏香	驱动镜,7,70.0%,2
,,力量头带	讲究眼镜	驱动镜,5,100.0%,2
,,博识眼镜	进击眼镜	驱动镜,5,83.33%,2
,,咒术熏香	穿透汤匙	驱动镜,39,84.78%,1
,,力量头带	贝壳之铃	驱动镜,3,100.0%,1
,,博识眼镜	讲究眼镜	连打围巾,3,75.0%,1
,,学习装置	穿透汤匙	连打围巾,3,60.0%,1
,,穿透汤匙	讲究眼镜	驱动镜,2,100.0%,1
,,学习装置	讲究眼镜	驱动镜,1,100.0%,1
,,学习装置	连打围巾	驱动镜,1,100.0%,1
,,讲究眼镜	连打围巾	驱动镜,0,0.0%,1
7,爆肌蚊,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,66,5.72%,174,63.97%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,AXIZ_Yupono,20,71.43%
,,KiD77,17,68.0%
,,TH4NØS;),13,65.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,击落		蛮力		逃脱按键,79,61.72%,43
,,击落		汲取		逃脱按键,57,62.64%,24
,,猛扑		蛮力		逃脱按键,22,75.86%,6
,,猛扑		汲取		逃脱按键,11,78.57%,7
