,一共游戏场数,2712
1,甜冷美后,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,52,10.18%,191,69.2%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,FL_Ma・sh1o,19,86.36%
,,ComfeyEGirl,18,58.06%
,,BH3・Resu,16,80.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,踩踏		热带踢	万灵药,139,72.4%,44
,,三旋击	热带踢	万灵药,22,61.11%,7
,,踩踏		青草滑梯	万灵药,15,62.5%,13
,,踩踏		热带踢	攻击强化,9,64.29%,8
,,踩踏		青草滑梯	攻击强化,4,80.0%,2
,,三旋击	青草滑梯	攻击强化,1,100.0%,1
,,三旋击	青草滑梯	万灵药,1,33.33%,2
,,踩踏		热带踢	速度强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	气势头带	猛攻哑铃,63,69.23%,25
,,气势头带	猛攻哑铃	锐利之爪,76,70.37%,16
,,咒术手镯	猛攻哑铃	锐利之爪,24,60.0%,2
,,弱点保险	猛攻哑铃	锐利之爪,9,81.82%,2
,,气势头带	猛攻哑铃	韧性腰带,7,70.0%,2
,,力量头带	气势头带	猛攻哑铃,8,88.89%,1
,,气势头带	猛攻哑铃	连打围巾,3,75.0%,1
,,力量头带	弱点保险	猛攻哑铃,1,100.0%,1
,,弱点保险	猛攻哑铃	韧性腰带,0,0.0%,1
,,增速护腕	猛攻哑铃	锐利之爪,0,0.0%,1
2,路卡利欧,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,42,7.41%,151,75.12%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,竜舞ばらてゃ,17,89.47%
,,Spearㅤ,15,83.33%
,,E36_Nomu,13,72.22%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,神速		骨棒乱打	万灵药,122,79.22%,32
,,增强拳	近身战	逃脱按键,20,66.67%,14
,,增强拳	骨棒乱打	逃脱按键,7,50.0%,7
,,增强拳	近身战	万灵药,1,100.0%,1
,,神速		骨棒乱打	攻击强化,1,100.0%,1
,,神速		近身战	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	弱点保险	猛攻哑铃,51,68.0%,18
,,力量头带	猛攻哑铃	锐利之爪,59,80.82%,13
,,弱点保险	猛攻哑铃	锐利之爪,19,79.17%,7
,,弱点保险	气势头带	猛攻哑铃,15,83.33%,1
,,力量头带	增速护腕	猛攻哑铃,5,83.33%,1
,,充能坠饰	力量头带	猛攻哑铃,1,50.0%,1
,,增速护腕	弱点保险	猛攻哑铃,1,33.33%,1
3,阿罗拉雷丘,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,43,7.01%,135,71.05%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,BC_Zeras,24,72.73%
,,竜舞ぱらてゃ,22,78.57%
,,Todo°,16,84.21%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,电球		十万伏特	逃脱按键,130,70.27%,43
,,电球		十万伏特	万灵药,4,100.0%,2
,,辅助力量	十万伏特	逃脱按键,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,咒术熏香	穿透汤匙	讲究眼镜,31,68.89%,9
,,博识眼镜	咒术熏香	穿透汤匙,40,72.73%,8
,,博识眼镜	穿透汤匙	讲究眼镜,6,50.0%,6
,,咒术熏香	穿透汤匙	驱动镜,11,78.57%,5
,,博识眼镜	咒术熏香	驱动镜,11,68.75%,3
,,博识眼镜	穿透汤匙	驱动镜,6,100.0%,3
,,穿透汤匙	讲究眼镜	驱动镜,4,44.44%,3
,,咒术熏香	讲究眼镜	驱动镜,19,82.61%,2
,,博识眼镜	贝壳之铃	驱动镜,4,80.0%,1
,,咒术熏香	学习装置	讲究眼镜,3,100.0%,1
,,穿透汤匙	贝壳之铃	驱动镜,0,0.0%,1
,,博识眼镜	咒术熏香	讲究眼镜,0,0.0%,1
4,嘟嘟利,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,49,6.64%,131,72.78%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,L'z_Muu,18,75.0%
,,PainGiveForm,14,82.35%
,,左玉ゼッツー,8,80.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,三重攻击	飞踢		万灵药,122,73.49%,45
