,一共游戏场数,4287
1,巨金怪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,56,15.98%,490,71.53%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Suntahj,67,74.44%
,,_Öbitö_,39,73.58%
,,AsY・STRIX,36,73.47%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,陀螺球	电磁飘浮	速度强化,244,73.94%,33
,,陀螺球	电磁飘浮	逃脱按键,138,67.98%,18
,,陀螺球	电磁飘浮	脱壳忍者玩偶,49,72.06%,4
,,陀螺球	电磁飘浮	万灵药,28,63.64%,9
,,彗星拳	电磁飘浮	速度强化,8,72.73%,7
,,彗星拳	电磁飘浮	逃脱按键,5,62.5%,5
,,彗星拳	意念头锤	逃脱按键,4,100.0%,2
,,陀螺球	电磁飘浮	攻击强化,2,100.0%,2
,,彗星拳	电磁飘浮	攻击强化,2,100.0%,2
,,陀螺球	意念头锤	速度强化,2,66.67%,3
,,陀螺球	电磁飘浮	迟缓烟雾,1,100.0%,1
,,陀螺球	电磁飘浮	伤药	,1,100.0%,1
,,陀螺球	意念头锤	脱壳忍者玩偶,1,100.0%,1
,,彗星拳	电磁飘浮	伤药	,1,100.0%,1
,,彗星拳	电磁飘浮	脱壳忍者玩偶,1,100.0%,1
,,陀螺球	意念头锤	伤药	,1,100.0%,1
,,彗星拳	电磁飘浮	万灵药,1,50.0%,2
,,彗星拳	意念头锤	速度强化,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	猛攻哑铃	锐利之爪,321,72.79%,27
,,弱点保险	气势头带	猛攻哑铃,29,58.0%,8
,,力量头带	弱点保险	猛攻哑铃,34,70.83%,7
,,共鸣护盾	弱点保险	猛攻哑铃,26,72.22%,5
,,共鸣护盾	弱点保险	锐利之爪,5,62.5%,2
,,充能坠饰	弱点保险	猛攻哑铃,67,74.44%,1
,,亿奥斯饼干	弱点保险	猛攻哑铃,5,71.43%,1
,,亿奥斯饼干	弱点保险	锐利之爪,1,100.0%,1
,,学习装置	弱点保险	猛攻哑铃,1,100.0%,1
,,力量头带	弱点保险	气势头带,1,100.0%,1
,,力量头带	弱点保险	锐利之爪,0,0.0%,1
,,弱点保险	焦点镜	猛攻哑铃,0,0.0%,1
2,千面避役,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,56,9.17%,278,70.74%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,XesoL,30,81.08%
,,NightmewFoxy,22,57.89%
,,Hades地獄,19,65.52%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,致命针刺	狙击		逃脱按键,270,70.68%,53
,,致命针刺	狙击		速度强化,3,75.0%,2
,,致命针刺	水流裂破	逃脱按键,2,100.0%,2
,,致命针刺	狙击		攻击强化,2,100.0%,1
,,杂技		水流裂破	逃脱按键,1,50.0%,2
,,致命针刺	狙击		脱壳忍者玩偶,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,278,70.74%,56
3,沙奈朵,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,47,6.25%,182,67.91%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,れおなくん,41,77.36%
,,めŹüKÖ,16,80.0%
,,MAGUS么,10,83.33%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,精神强念	精神冲击	逃脱按键,121,66.85%,39
,,月亮之力	精神冲击	逃脱按键,39,66.1%,24
,,月亮之力	预知未来	逃脱按键,11,91.67%,7
,,精神强念	预知未来	逃脱按键,7,63.64%,8
,,月亮之力	精神冲击	脱壳忍者玩偶,2,100.0%,1
,,精神强念	精神冲击	脱壳忍者玩偶,1,100.0%,1
,,月亮之力	精神冲击	速度强化,1,50.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,穿透汤匙	能量增幅器	讲究眼镜,90,68.7%,17
,,咒术熏香	穿透汤匙	能量增幅器,44,67.69%,9
,,博识眼镜	穿透汤匙	讲究眼镜,16,59.26%,8
,,博识眼镜	穿透汤匙	能量增幅器,27,77.14%,7
,,博识眼镜	咒术熏香	穿透汤匙,3,50.0%,2
,,咒术熏香	穿透汤匙	讲究眼镜,1,100.0%,1
,,博识眼镜	咒术熏香	讲究眼镜,1,100.0%,1
,,博识眼镜	咒术熏香	能量增幅器,0,0.0%,1
,,穿透汤匙	能量增幅器	贝壳之铃,0,0.0%,1
4,索罗亚克,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,51,5.67%,157,64.61%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,ここあった,18,81.82%
,,ヤPYAARI<3,15,93.75%
,,OGmikeyyy10,11,45.83%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗袭要害	居合劈	万灵药,107,64.46%,42
,,出奇一击	暗影爪	万灵药,32,64.0%,15
,,暗袭要害	暗影爪	万灵药,17,65.38%,7
,,出奇一击	居合劈	万灵药,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	气势头带	猛攻哑铃,84,67.2%,23
,,力量头带	连打围巾	锐利之爪,47,61.84%,13
,,亿奥斯饼干	弱点保险	猛攻哑铃,7,70.0%,3
,,充能坠饰	弱点保险	猛攻哑铃,4,80.0%,3
,,充能坠饰	气势头带	猛攻哑铃,2,66.67%,2
,,弱点保险	猛攻哑铃	轻石,2,66.67%,2
,,弱点保险	猛攻哑铃	能量增幅器,4,66.67%,1
,,气势头带	猛攻哑铃	锐利之爪,3,100.0%,1
,,共鸣护盾	猛攻哑铃	锐利之爪,2,33.33%,1
,,力量头带	弱点保险	连打围巾,1,50.0%,1
,,猛攻哑铃	轻石	锐利之爪,1,25.0%,1
5,水箭龟,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,53,5.55%,175,73.53%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,2EZ丨77chin,21,70.0%
,,99ムVerysad.,19,82.61%
,,ValibearTTV,9,90.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,水炮		冲浪		逃脱按键,155,74.88%,48
,,喷水		高速旋转	逃脱按键,15,65.22%,10
,,水炮		高速旋转	逃脱按键,5,62.5%,4
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,共鸣护盾	学习装置	气势头带,66,76.74%,13
,,气势头带	穿透汤匙	进击眼镜,17,77.27%,9
,,学习装置	气势头带	穿透汤匙,30,69.77%,5
,,学习装置	救援屏障	气势头带,17,89.47%,5
,,力量头带	气势头带	连打围巾,6,75.0%,4
,,力量头带	气势头带	穿透汤匙,6,66.67%,4
,,共鸣护盾	力量头带	学习装置,6,100.0%,2
,,共鸣护盾	穿透汤匙	进击眼镜,4,100.0%,2
,,亿奥斯饼干	穿透汤匙	进击眼镜,9,75.0%,1
,,博识眼镜	气势头带	穿透汤匙,5,62.5%,1
,,共鸣护盾	力量头带	气势头带,3,100.0%,1
,,咒术熏香	气势头带	进击眼镜,3,33.33%,1
,,共鸣护盾	气势头带	穿透汤匙,2,50.0%,1
,,咒术熏香	气势头带	穿透汤匙,1,50.0%,1
,,气势头带	讲究眼镜	进击眼镜,0,0.0%,1
,,气势头带	穿透汤匙	连打围巾,0,0.0%,1
,,力量头带	学习装置	气势头带,0,0.0%,1
6,皮可西,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,39,5.48%,156,66.38%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Rotom生曖゚,40,70.18%
,,99ムVerysad.,19,70.37%
,,ttvSazuro,14,73.68%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,月光		重力		速度强化,84,65.62%,29
,,月光		看我嘛	速度强化,52,74.29%,18
,,月光		看我嘛	逃脱按键,8,61.54%,4
,,月光		重力		逃脱按键,8,57.14%,4
,,月光		看我嘛	脱壳忍者玩偶,4,57.14%,2
,,吸取之吻	看我嘛	伤药	,0,0.0%,1
,,吸取之吻	看我嘛	逃脱按键,0,0.0%,1
,,月光		重力		脱壳忍者玩偶,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	救援屏障	进击眼镜,98,67.59%,19
,,博识眼镜	学习装置	进击眼镜,35,66.04%,12
,,学习装置	气势头带	进击眼镜,18,75.0%,3
,,博识眼镜	能量增幅器	进击眼镜,3,37.5%,1
,,学习装置	能量增幅器	进击眼镜,2,100.0%,1
,,博识眼镜	学习装置	救援屏障,0,0.0%,1
,,气势头带	能量增幅器	进击眼镜,0,0.0%,1
,,博识眼镜	学习装置	气势头带,0,0.0%,1
7,仙子伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,59,5.37%,163,70.87%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,notChoco,15,60.0%
,,Pv2・Nobu,11,91.67%
,,れおなくん,9,81.82%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,巨声		冥想		速度强化,74,77.89%,39
,,巨声		冥想		逃脱按键,35,72.92%,13
,,魔法火焰	吸取之吻	速度强化,34,61.82%,22
,,魔法火焰	吸取之吻	逃脱按键,12,66.67%,12
,,巨声		冥想		万灵药,5,83.33%,2
,,魔法火焰	冥想		逃脱按键,2,66.67%,1
,,巨声		吸取之吻	速度强化,1,50.0%,2
,,巨声		冥想		伤药	,0,0.0%,1
,,魔法火焰	吸取之吻	伤药	,0,0.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,44,68.75%,11
,,气势头带	穿透汤匙	讲究眼镜,21,77.78%,5
,,博识眼镜	咒术熏香	穿透汤匙,16,64.0%,5
,,博识眼镜	气势头带	穿透汤匙,6,66.67%,5
,,咒术熏香	穿透汤匙	讲究眼镜,6,75.0%,4
,,力量头带	气势头带	穿透汤匙,15,78.95%,3
,,力量头带	穿透汤匙	讲究眼镜,2,50.0%,3
,,博识眼镜	气势头带	讲究眼镜,7,87.5%,2
,,咒术熏香	讲究眼镜	进击眼镜,7,58.33%,2
,,博识眼镜	讲究眼镜	进击眼镜,4,66.67%,2
,,共鸣护盾	力量头带	穿透汤匙,4,57.14%,2
,,博识眼镜	咒术熏香	讲究眼镜,2,100.0%,2
,,共鸣护盾	力量头带	讲究眼镜,1,33.33%,2
,,咒术熏香	气势头带	讲究眼镜,11,91.67%,1
,,共鸣护盾	学习装置	气势头带,4,100.0%,1
,,博识眼镜	讲究眼镜	贝壳之铃,4,100.0%,1
,,力量头带	穿透汤匙	连打围巾,2,66.67%,1
,,共鸣护盾	咒术熏香	讲究眼镜,2,40.0%,1
,,博识眼镜	咒术熏香	气势头带,1,100.0%,1
,,博识眼镜	气势头带	贝壳之铃,1,100.0%,1
,,博识眼镜	穿透汤匙	能量增幅器,1,100.0%,1
,,咒术熏香	气势头带	穿透汤匙,1,50.0%,1
,,博识眼镜	咒术熏香	能量增幅器,1,50.0%,1
,,博识眼镜	穿透汤匙	进击眼镜,0,0.0%,1
8,冰伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,48,4.5%,133,68.91%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Aurimakii8,18,69.23%
,,めŹüKÖ,12,80.0%
,,T3_kabi,10,71.43%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰锥		冰砾		逃脱按键,95,67.86%,39
,,冰冻之风	冷冻干燥	逃脱按键,21,63.64%,13
,,冰锥		冰砾		速度强化,11,78.57%,6
,,冰锥		冰砾		脱壳忍者玩偶,3,100.0%,1
,,冰冻之风	冷冻干燥	脱壳忍者玩偶,1,100.0%,1
,,冰冻之风	冷冻干燥	速度强化,1,100.0%,1
,,冰锥		冷冻干燥	逃脱按键,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	咒术熏香	穿透汤匙,55,72.37%,15
,,博识眼镜	穿透汤匙	讲究眼镜,33,67.35%,10
,,穿透汤匙	能量增幅器	贝壳之铃,17,62.96%,8
,,力量头带	博识眼镜	穿透汤匙,5,71.43%,4
,,博识眼镜	穿透汤匙	贝壳之铃,3,100.0%,3
,,穿透汤匙	能量增幅器	讲究眼镜,5,100.0%,2
,,博识眼镜	穿透汤匙	连打围巾,5,45.45%,2
,,博识眼镜	穿透汤匙	能量增幅器,4,80.0%,1
,,咒术熏香	穿透汤匙	贝壳之铃,4,57.14%,1
,,博识眼镜	能量增幅器	贝壳之铃,1,100.0%,1
,,博识眼镜	咒术熏香	能量增幅器,1,50.0%,1
8,朽木妖,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,45,4.5%,131,67.88%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,AE・Joey,30,90.91%
,,LZ・Baltran,11,78.57%
,,iamTomato,8,88.89%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,木槌		木角		速度强化,67,65.05%,24
,,木槌		木角		逃脱按键,58,72.5%,18
,,木槌		木角		伤药	,5,55.56%,4
,,咒术		木角		速度强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,共鸣护盾	学习装置	气势头带,84,69.42%,20
,,亿奥斯饼干	学习装置	气势头带,29,69.05%,12
,,学习装置	救援屏障	气势头带,14,66.67%,7
,,学习装置	弱点保险	气势头带,1,33.33%,2
,,亿奥斯饼干	共鸣护盾	学习装置,2,66.67%,1
,,亿奥斯饼干	咒术手镯	学习装置,1,100.0%,1
,,共鸣护盾	气势头带	猛攻哑铃,0,0.0%,1
,,亿奥斯饼干	气势头带	猛攻哑铃,0,0.0%,1
10,月亮伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,46,4.2%,117,65.0%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,TeamINDAmrut,23,62.16%
,,心頭滅却_WG,8,100.0%
,,2EZ丨77chin,7,77.78%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,黑色目光	大声咆哮	逃脱按键,29,53.7%,7
,,黑色目光	大声咆哮	速度强化,28,73.68%,17
,,移花接木	大声咆哮	速度强化,25,71.43%,13
,,黑色目光	祈愿		速度强化,17,62.96%,19
,,移花接木	大声咆哮	逃脱按键,9,81.82%,6
,,黑色目光	祈愿		逃脱按键,8,66.67%,7
,,移花接木	祈愿		逃脱按键,1,50.0%,2
,,黑色目光	大声咆哮	伤药	,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,共鸣护盾	学习装置	气势头带,54,56.84%,15
,,亿奥斯饼干	学习装置	气势头带,32,78.05%,12
,,亿奥斯饼干	共鸣护盾	学习装置,6,60.0%,4
,,学习装置	救援屏障	气势头带,4,66.67%,3
,,亿奥斯饼干	气势头带	猛攻哑铃,3,100.0%,3
,,共鸣护盾	学习装置	救援屏障,9,100.0%,2
,,咒术手镯	学习装置	气势头带,3,50.0%,2
,,学习装置	救援屏障	猛攻哑铃,3,75.0%,1
,,学习装置	援助头巾	气势头带,2,100.0%,1
,,学习装置	气势头带	猛攻哑铃,1,50.0%,1
,,亿奥斯饼干	力量头带	猛攻哑铃,0,0.0%,1
,,亿奥斯饼干	学习装置	猛攻哑铃,0,0.0%,1
11,火焰鸡,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,25,3.92%,117,69.64%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,#筋肉最高,37,71.15%
,,QG·XIANGKING,23,63.89%
,,MYSヤHt,6,85.71%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,火焰拳	真气弹	逃脱按键,65,73.03%,18
,,过热		火焰踢	逃脱按键,46,63.89%,18
,,过热		火焰踢	速度强化,3,100.0%,2
,,火焰拳	真气弹	速度强化,3,75.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	气势头带	猛攻哑铃,23,76.67%,9
,,亿奥斯饼干	弱点保险	猛攻哑铃,31,67.39%,4
,,弱点保险	猛攻哑铃	锐利之爪,13,59.09%,4
,,亿奥斯饼干	猛攻哑铃	锐利之爪,5,100.0%,3
,,亿奥斯饼干	力量头带	猛攻哑铃,37,71.15%,1
,,气势头带	猛攻哑铃	锐利之爪,3,60.0%,1
,,咒术手镯	弱点保险	气势头带,3,60.0%,1
,,弱点保险	气势头带	锐利之爪,1,100.0%,1
,,亿奥斯饼干	共鸣护盾	猛攻哑铃,1,50.0%,1
12,爆肌蚊,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,42,3.87%,117,70.48%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,#筋肉最高,19,76.0%
,,XTG.JJong,16,76.19%
,,LZ・Baltran,16,72.73%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,击落		蛮力		逃脱按键,106,71.14%,39
,,击落		蛮力		速度强化,8,61.54%,2
,,猛扑		汲取		逃脱按键,2,100.0%,1
,,猛扑		蛮力		速度强化,1,100.0%,1
,,猛扑		蛮力		逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	气势头带	猛攻哑铃,56,67.47%,25
,,力量头带	气势头带	猛攻哑铃,10,66.67%,4
,,亿奥斯饼干	弱点保险	猛攻哑铃,5,71.43%,2
,,共鸣护盾	弱点保险	猛攻哑铃,2,100.0%,2
,,气势头带	猛攻哑铃	连打围巾,1,50.0%,2
,,猛攻哑铃	轻石	连打围巾,19,76.0%,1
,,学习装置	气势头带	突击背心,16,72.73%,1
,,力量头带	弱点保险	气势头带,5,83.33%,1
,,气势头带	猛攻哑铃	锐利之爪,1,100.0%,1
,,学习装置	弱点保险	气势头带,1,100.0%,1
,,共鸣护盾	学习装置	猛攻哑铃,1,100.0%,1
,,亿奥斯饼干	气势头带	猛攻哑铃,0,0.0%,1
13,叶伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,40,3.78%,119,73.46%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Aurimakii8,21,80.77%
,,AngelzinN,8,57.14%
