,一共游戏场数,2232
1,梦幻,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,40,28.05%,453,72.36%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,tatutage.,39,67.24%
,,わふてやさん,38,76.0%
,,NoobHuVai!,34,70.83%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冲浪		高速移动	逃脱按键,130,67.71%,28
,,日光束	光墙		逃脱按键,108,70.13%,24
,,日光束	高速移动	逃脱按键,49,74.24%,12
,,冲浪		高速移动	速度强化,42,73.68%,8
,,日光束	光墙		速度强化,38,76.0%,7
,,电球		高速移动	逃脱按键,28,80.0%,18
,,电球		高速移动	速度强化,12,75.0%,5
,,日光束	高速移动	速度强化,9,90.0%,4
,,冲浪		光墙		逃脱按键,8,88.89%,6
,,冲浪		技能未定	逃脱按键,7,87.5%,6
,,冲浪		高速移动	得分加速装置,5,71.43%,2
,,日光束	光墙		得分加速装置,4,100.0%,2
,,冲浪		指导		逃脱按键,2,100.0%,2
,,技能未定	技能未定	逃脱按键,2,100.0%,2
,,技能未定	技能未定	速度强化,2,100.0%,2
,,电球		指导		速度强化,2,100.0%,1
,,日光束	指导		速度强化,1,100.0%,1
,,电球		光墙		逃脱按键,1,100.0%,1
,,日光束	技能未定	逃脱按键,1,100.0%,1
,,日光束	技能未定	速度强化,1,100.0%,1
,,电球		指导		逃脱按键,1,50.0%,2
,,日光束	光墙		攻击强化,0,0.0%,1
,,冲浪		高速移动	攻击强化,0,0.0%,1
,,日光束	指导		逃脱按键,0,0.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	贝壳之铃	博识眼镜,339,71.37%,23
,,讲究眼镜	进击眼镜	博识眼镜,73,74.49%,11
,,讲究眼镜	气势头带	博识眼镜,41,78.85%,5
,,进击眼镜	贝壳之铃	博识眼镜,0,0.0%,1
2,魔墙人偶,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,36,26.12%,421,72.21%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,MoneyMaxTV,50,74.63%
,,.Froggy青蛙.,42,77.78%
,,STMN・Texas,26,83.87%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,念力		力量互换	速度强化,194,70.04%,28
,,精神强念	力量互换	速度强化,143,74.87%,19
,,念力		屏障		速度强化,27,64.29%,6
,,精神强念	力量互换	伤药	,26,78.79%,5
,,念力		力量互换	伤药	,19,70.37%,3
,,念力		力量互换	逃脱按键,8,88.89%,2
,,念力		屏障		伤药	,4,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	进击眼镜	气势头带,221,72.94%,12
,,进击眼镜	气势头带	博识眼镜,47,77.05%,5
,,救援屏障	进击眼镜	气势头带,36,62.07%,4
,,能量增幅器	进击眼镜	气势头带,33,67.35%,4
,,讲究眼镜	气势头带	博识眼镜,25,80.65%,2
,,得分护盾	进击眼镜	气势头带,16,66.67%,2
,,讲究眼镜	能量增幅器	气势头带,17,77.27%,1
,,讲究眼镜	进击眼镜	博识眼镜,11,73.33%,1
,,亿奥斯饼干	进击眼镜	气势头带,9,90.0%,1
,,救援屏障	进击眼镜	博识眼镜,3,100.0%,1
,,讲究眼镜	进击眼镜	贝壳之铃,2,66.67%,1
,,讲究眼镜	得分护盾	气势头带,1,50.0%,1
,,进击眼镜	贝壳之铃	博识眼镜,0,0.0%,1
3,坚盾剑怪,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,35,16.4%,260,71.04%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,퍼밍,49,70.0%
,,ルカ専かえで,41,68.33%
,,Kenoken,29,78.38%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,圣剑		广域防守	伤药	,235,72.31%,31
,,圣剑		广域防守	万灵药,13,61.9%,3
,,暗影爪	铁头		伤药	,5,100.0%,3
,,圣剑		广域防守	速度强化,2,40.0%,2
,,圣剑		广域防守	攻击强化,2,33.33%,1
,,圣剑		铁头		伤药	,1,100.0%,1
,,暗影爪	铁头		攻击强化,1,100.0%,1
,,圣剑		铁头		逃脱按键,1,100.0%,1
,,圣剑		广域防守	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,气势头带	力量头带	弱点保险,82,66.67%,10
,,气势头带	力量头带	锐利之爪,86,72.88%,9
,,气势头带	锐利之爪	弱点保险,26,81.25%,8
,,猛攻哑铃	气势头带	弱点保险,52,70.27%,5
,,救援屏障	锐利之爪	弱点保险,5,100.0%,1
,,亿奥斯饼干	气势头带	弱点保险,5,83.33%,1
,,能量增幅器	气势头带	弱点保险,4,50.0%,1
4,甜冷美后,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,25,10.04%,163,72.77%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,らぴきせきS,34,66.67%
,,RB_pyi,17,80.95%
,,鞘師,17,73.91%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,踩踏		热带踢	攻击强化,89,71.77%,10
,,踩踏		热带踢	万灵药,27,90.0%,6
,,踩踏		热带踢	速度强化,25,78.12%,10
,,三旋击	热带踢	万灵药,6,75.0%,4
,,踩踏		青草滑梯	伤药	,4,66.67%,1
,,踩踏		青草滑梯	速度强化,4,50.0%,3
,,三旋击	青草滑梯	速度强化,2,100.0%,2
,,踩踏		热带踢	逃脱按键,2,50.0%,2
,,踩踏		青草滑梯	万灵药,1,100.0%,1
,,三旋击	热带踢	攻击强化,1,100.0%,1
,,三旋击	热带踢	逃脱按键,1,100.0%,1
,,三旋击	青草滑梯	攻击强化,1,20.0%,2
,,三旋击	青草滑梯	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,猛攻哑铃	气势头带	弱点保险,143,72.96%,16
,,亿奥斯饼干	猛攻哑铃	弱点保险,3,75.0%,2
,,猛攻哑铃	锐利之爪	弱点保险,3,60.0%,2
,,猛攻哑铃	力量头带	弱点保险,5,62.5%,1
,,猛攻哑铃	气势头带	力量头带,3,100.0%,1
,,气势头带	力量头带	焦点镜,3,75.0%,1
,,亿奥斯饼干	猛攻哑铃	气势头带,2,66.67%,1
,,救援屏障	猛攻哑铃	弱点保险,1,100.0%,1
5,阿勃梭鲁,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,22,8.56%,125,65.45%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,TE・FreaK,35,70.0%
,,芥川あき,15,60.0%
,,HashOP,14,53.85%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,追打		突袭		逃脱按键,92,67.15%,10
,,暗袭要害	精神利刃	万灵药,14,50.0%,3
,,暗袭要害	精神利刃	攻击强化,3,100.0%,1
,,追打		突袭		得分加速装置,3,75.0%,3
,,追打		精神利刃	逃脱按键,3,60.0%,4
,,追打		突袭		万灵药,2,100.0%,2
,,暗袭要害	突袭		逃脱按键,2,66.67%,3
,,追打		突袭		伤药	,2,50.0%,1
,,暗袭要害	精神利刃	伤药	,1,100.0%,1
