,一共游戏场数,13278
1,多龙巴鲁托,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,69,7.33%,716,73.59%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Woomyy,73,79.35%
,,rØsè,49,68.06%
,,向坂このみ,48,76.19%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗影球	潜灵奇袭	攻击强化,508,72.68%,44
,,暗影球	潜灵奇袭	逃脱按键,80,78.43%,16
,,龙息		龙之舞	攻击强化,40,80.0%,8
,,暗影球	潜灵奇袭	速度强化,32,68.09%,3
,,暗影球	龙之舞	攻击强化,23,76.67%,2
,,龙息		龙之舞	万灵药,14,87.5%,2
,,龙息		潜灵奇袭	逃脱按键,10,71.43%,3
,,龙息		潜灵奇袭	攻击强化,8,72.73%,5
,,龙息		龙之舞	速度强化,1,25.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	焦点镜	连打围巾,462,71.41%,47
,,充能坠饰	力量头带	焦点镜,94,77.69%,8
,,充能坠饰	力量头带	连打围巾,52,73.24%,5
,,力量头带	咒术手镯	连打围巾,8,100.0%,2
,,力量头带	焦点镜	锐利之爪,3,100.0%,2
,,力量头带	咒术手镯	焦点镜,73,79.35%,1
,,力量头带	轻石	连打围巾,21,77.78%,1
,,力量头带	能量增幅器	连打围巾,1,100.0%,1
,,充能坠饰	焦点镜	连打围巾,0,0.0%,1
2,千面避役,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,96,6.83%,691,76.19%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,零蠹,81,77.14%
,,2EZ丨ZzzRay,41,75.93%
,,NightmewFoxy,37,90.24%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,致命针刺	狙击		逃脱按键,611,76.66%,90
,,杂技		狙击		速度强化,29,74.36%,1
,,杂技		狙击		逃脱按键,28,70.0%,2
,,致命针刺	狙击		脱壳忍者玩偶,8,72.73%,1
,,杂技		水流裂破	逃脱按键,7,87.5%,6
,,致命针刺	狙击		速度强化,6,66.67%,4
,,致命针刺	水流裂破	逃脱按键,2,100.0%,2
,,致命针刺	狙击		攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,625,76.97%,90
,,咒术熏香	穿透汤匙	进击眼镜,29,74.36%,1
,,咒术熏香	焦点镜	穿透汤匙,27,69.23%,1
,,博识眼镜	穿透汤匙	进击眼镜,4,50.0%,1
,,穿透汤匙	讲究眼镜	进击眼镜,3,50.0%,1
,,咒术熏香	穿透汤匙	讲究眼镜,1,100.0%,1
3,沙奈朵,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,82,6.77%,674,74.97%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,KhanduDoñ,87,76.32%
,,喘息三段腹,80,76.92%
,,Easy_Unite,55,68.75%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,精神强念	精神冲击	逃脱按键,320,74.77%,47
,,月亮之力	精神冲击	逃脱按键,173,73.0%,39
,,精神强念	预知未来	逃脱按键,111,79.29%,15
,,月亮之力	预知未来	逃脱按键,36,76.6%,15
,,月亮之力	精神冲击	速度强化,18,75.0%,3
,,精神强念	精神冲击	万灵药,5,83.33%,1
,,月亮之力	预知未来	速度强化,4,100.0%,1
,,精神强念	预知未来	速度强化,4,66.67%,2
,,精神强念	精神冲击	脱壳忍者玩偶,3,100.0%,1
,,精神强念	精神冲击	速度强化,0,0.0%,4
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,穿透汤匙	能量增幅器	讲究眼镜,285,75.2%,31
,,博识眼镜	穿透汤匙	讲究眼镜,120,77.92%,15
,,博识眼镜	穿透汤匙	能量增幅器,66,83.54%,10
,,咒术熏香	穿透汤匙	讲究眼镜,25,75.76%,7
,,博识眼镜	能量增幅器	讲究眼镜,61,68.54%,5
,,咒术熏香	穿透汤匙	能量增幅器,16,76.19%,5
,,博识眼镜	咒术熏香	穿透汤匙,12,66.67%,3
,,穿透汤匙	能量增幅器	贝壳之铃,52,67.53%,1
,,穿透汤匙	讲究眼镜	贝壳之铃,17,89.47%,1
,,博识眼镜	能量增幅器	贝壳之铃,16,69.57%,1
,,博识眼镜	穿透汤匙	进击眼镜,3,60.0%,1
,,博识眼镜	讲究眼镜	贝壳之铃,1,100.0%,1
,,博识眼镜	咒术熏香	讲究眼镜,0,0.0%,1
4,索罗亚克,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,88,5.98%,552,69.52%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,よっしーー_,71,74.74%
,,ゲコ引退,39,75.0%
,,神Zula,22,78.57%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗袭要害	居合劈	万灵药,259,69.25%,64
,,出奇一击	暗影爪	万灵药,140,67.31%,37
,,暗袭要害	居合劈	脱壳忍者玩偶,71,74.74%,1
,,暗袭要害	暗影爪	万灵药,61,74.39%,26
,,暗袭要害	居合劈	逃脱按键,18,60.0%,2
,,暗袭要害	居合劈	速度强化,2,66.67%,1
,,出奇一击	居合劈	万灵药,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	连打围巾	锐利之爪,171,69.51%,27
,,弱点保险	气势头带	猛攻哑铃,163,69.66%,26
,,充能坠饰	气势头带	猛攻哑铃,35,70.0%,6
,,弱点保险	猛攻哑铃	锐利之爪,22,64.71%,6
,,亿奥斯饼干	弱点保险	猛攻哑铃,22,70.97%,3
,,力量头带	猛攻哑铃	锐利之爪,20,71.43%,2
,,充能坠饰	弱点保险	猛攻哑铃,18,85.71%,2
,,力量头带	猛攻哑铃	连打围巾,12,66.67%,2
,,弱点保险	猛攻哑铃	轻石,6,75.0%,2
,,猛攻哑铃	轻石	锐利之爪,6,60.0%,2
,,气势头带	猛攻哑铃	锐利之爪,0,0.0%,2
,,充能坠饰	猛攻哑铃	轻石,22,78.57%,1
,,共鸣护盾	猛攻哑铃	轻石,20,58.82%,1
,,力量头带	气势头带	连打围巾,12,60.0%,1
,,充能坠饰	气势头带	能量增幅器,11,78.57%,1
,,力量头带	气势头带	锐利之爪,6,85.71%,1
,,充能坠饰	咒术手镯	弱点保险,5,83.33%,1
,,气势头带	连打围巾	锐利之爪,1,50.0%,1
,,猛攻哑铃	连打围巾	锐利之爪,0,0.0%,1
5,火焰鸡,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,69,5.73%,577,75.82%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,QG·XIANGKING,172,77.83%
,,一只天禄,77,77.0%
,,亞樹,50,79.37%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,火焰拳	真气弹	逃脱按键,333,78.91%,48
,,过热		火焰踢	逃脱按键,238,71.9%,55
,,火焰拳	真气弹	速度强化,3,75.0%,1
,,过热		火焰踢	速度强化,3,75.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	气势头带	猛攻哑铃,106,79.7%,15
,,亿奥斯饼干	弱点保险	猛攻哑铃,256,75.29%,14
,,弱点保险	猛攻哑铃	锐利之爪,89,78.76%,12
,,亿奥斯饼干	猛攻哑铃	锐利之爪,17,70.83%,5
,,力量头带	猛攻哑铃	锐利之爪,52,78.79%,3
,,气势头带	猛攻哑铃	锐利之爪,6,54.55%,3
,,力量头带	弱点保险	猛攻哑铃,3,60.0%,3
,,弱点保险	气势头带	锐利之爪,3,60.0%,3
,,充能坠饰	力量头带	猛攻哑铃,19,67.86%,2
,,力量头带	弱点保险	锐利之爪,7,70.0%,2
,,力量头带	气势头带	猛攻哑铃,2,40.0%,2
,,亿奥斯饼干	共鸣护盾	猛攻哑铃,12,85.71%,1
,,亿奥斯饼干	气势头带	猛攻哑铃,3,75.0%,1
,,共鸣护盾	弱点保险	锐利之爪,1,100.0%,1
,,充能坠饰	猛攻哑铃	锐利之爪,0,0.0%,1
6,皮可西,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,77,5.65%,554,73.87%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Rotom生曖゚,64,79.01%
,,IAZUREI,47,73.44%
,,haruno*,41,75.93%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,月光		重力		速度强化,351,74.52%,64
,,月光		看我嘛	速度强化,119,73.91%,47
,,月光		重力		逃脱按键,44,72.13%,6
,,月光		看我嘛	逃脱按键,14,73.68%,5
,,月光		重力		万灵药,11,57.89%,1
,,月光		重力		伤药	,5,83.33%,2
,,月光		看我嘛	伤药	,2,100.0%,1
,,月光		重力		迟缓烟雾,2,100.0%,1
,,月光		看我嘛	万灵药,2,66.67%,1
,,吸取之吻	重力		速度强化,1,100.0%,1
,,吸取之吻	看我嘛	速度强化,1,100.0%,1
,,吸取之吻	重力		逃脱按键,1,100.0%,1
,,吸取之吻	看我嘛	逃脱按键,1,33.33%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,学习装置	救援屏障	进击眼镜,350,75.27%,35
,,博识眼镜	学习装置	进击眼镜,98,75.97%,20
,,学习装置	气势头带	进击眼镜,47,65.28%,8
,,亿奥斯饼干	学习装置	进击眼镜,5,71.43%,2
,,能量增幅器	讲究眼镜	进击眼镜,3,60.0%,2
,,博识眼镜	学习装置	救援屏障,17,85.0%,1
,,学习装置	救援屏障	气势头带,15,65.22%,1
,,援助头巾	救援屏障	进击眼镜,11,57.89%,1
,,学习装置	援助头巾	进击眼镜,2,100.0%,1
,,博识眼镜	学习装置	援助头巾,2,100.0%,1
,,学习装置	讲究眼镜	进击眼镜,1,100.0%,1
,,学习装置	气势头带	讲究眼镜,1,100.0%,1
,,共鸣护盾	学习装置	进击眼镜,1,50.0%,1
,,穿透汤匙	讲究眼镜	进击眼镜,0,0.0%,1
7,冰伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,99,5.45%,537,74.27%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Suntahj,46,66.67%
,,結碧兄弟,34,79.07%
,,iPiploo・p,26,74.29%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰锥		冰砾		逃脱按键,318,72.6%,75
,,冰锥		冰砾		速度强化,186,79.15%,17
,,冰冻之风	冷冻干燥	逃脱按键,21,67.74%,14
,,冰锥		冰砾		脱壳忍者玩偶,9,60.0%,5
,,冰锥		冷冻干燥	逃脱按键,2,100.0%,2
,,冰锥		冷冻干燥	速度强化,1,100.0%,1
,,冰冻之风	冰砾		逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	咒术熏香	穿透汤匙,136,73.12%,31
,,博识眼镜	穿透汤匙	讲究眼镜,155,76.73%,24
,,博识眼镜	穿透汤匙	能量增幅器,25,64.1%,9
,,穿透汤匙	能量增幅器	贝壳之铃,52,76.47%,7
,,咒术熏香	穿透汤匙	讲究眼镜,37,82.22%,7
,,力量头带	博识眼镜	穿透汤匙,80,70.8%,5
,,博识眼镜	穿透汤匙	贝壳之铃,19,70.37%,5
,,穿透汤匙	讲究眼镜	贝壳之铃,4,80.0%,2
,,咒术熏香	穿透汤匙	连打围巾,4,66.67%,2
,,博识眼镜	焦点镜	穿透汤匙,2,33.33%,2
,,穿透汤匙	能量增幅器	连打围巾,16,88.89%,1
,,力量头带	焦点镜	穿透汤匙,4,80.0%,1
,,博识眼镜	穿透汤匙	连打围巾,1,100.0%,1
,,穿透汤匙	讲究眼镜	连打围巾,1,100.0%,1
,,穿透汤匙	能量增幅器	讲究眼镜,1,100.0%,1
8,爆肌蚊,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,95,4.64%,422,68.51%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,E5-Riku7TTV,81,63.28%
,,Z火CAPTAIN,25,69.44%
,,Gøłđen,23,74.19%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,击落		蛮力		逃脱按键,404,68.01%,88
,,击落		蛮力		速度强化,9,75.0%,5
,,击落		汲取		逃脱按键,6,100.0%,6
,,猛扑		蛮力		逃脱按键,1,100.0%,1
,,击落		蛮力		万灵药,1,100.0%,1
,,猛扑		汲取		逃脱按键,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	气势头带	猛攻哑铃,217,66.36%,37
,,力量头带	气势头带	猛攻哑铃,41,70.69%,10
,,共鸣护盾	弱点保险	猛攻哑铃,23,71.88%,7
,,力量头带	弱点保险	猛攻哑铃,3,37.5%,5
,,亿奥斯饼干	弱点保险	猛攻哑铃,8,57.14%,4
,,力量头带	猛攻哑铃	连打围巾,4,57.14%,4
,,亿奥斯饼干	气势头带	猛攻哑铃,5,71.43%,3
,,气势头带	猛攻哑铃	连打围巾,4,100.0%,3
,,弱点保险	猛攻哑铃	锐利之爪,26,76.47%,2
,,共鸣护盾	气势头带	猛攻哑铃,18,85.71%,2
,,猛攻哑铃	轻石	连打围巾,12,92.31%,2
,,气势头带	猛攻哑铃	轻石,3,100.0%,2
,,亿奥斯饼干	力量头带	猛攻哑铃,1,50.0%,2
,,弱点保险	猛攻哑铃	轻石,25,69.44%,1
,,力量头带	弱点保险	连打围巾,17,70.83%,1
,,弱点保险	猛攻哑铃	连打围巾,5,71.43%,1
,,亿奥斯饼干	共鸣护盾	学习装置,3,75.0%,1
,,共鸣护盾	弱点保险	连打围巾,3,50.0%,1
,,力量头带	气势头带	能量增幅器,1,100.0%,1
,,共鸣护盾	力量头带	弱点保险,1,100.0%,1
,,力量头带	气势头带	连打围巾,0,0.0%,1
,,学习装置	气势头带	猛攻哑铃,0,0.0%,1
,,亿奥斯饼干	猛攻哑铃	连打围巾,0,0.0%,1
,,力量头带	弱点保险	气势头带,0,0.0%,1
9,路卡利欧,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,86,4.46%,431,72.8%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Xenmog,44,88.0%
,,SalSolcito,40,72.73%
,,落花°꽃감이,27,90.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,增强拳	近身战	逃脱按键,200,74.35%,46
,,神速		骨棒乱打	万灵药,128,73.99%,35
,,增强拳	近身战	攻击强化,31,77.5%,10
,,神速		骨棒乱打	逃脱按键,17,77.27%,11
,,增强拳	近身战	速度强化,16,66.67%,7
