,一共游戏场数,8305
1,达克莱伊,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,63,11.15%,698,75.38%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,FL_Solo,64,85.33%
,,任义伟,61,62.24%
,,danhi,57,74.03%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗黑洞	恶之波动	万灵药,316,76.7%,36
,,暗黑洞	恶之波动	逃脱按键,185,76.45%,16
,,暗黑洞	暗影爪	万灵药,125,71.84%,28
,,暗黑洞	恶之波动	脱壳忍者玩偶,26,63.41%,4
,,暗黑洞	暗影爪	逃脱按键,15,78.95%,9
,,暗黑洞	恶之波动	速度强化,12,75.0%,3
,,暗黑洞	暗影爪	脱壳忍者玩偶,5,100.0%,3
,,暗黑洞	暗影爪	速度强化,5,100.0%,4
,,诡计		恶之波动	万灵药,4,100.0%,4
,,诡计		恶之波动	逃脱按键,4,100.0%,4
,,暗黑洞	暗影爪	伤药	,1,50.0%,1
,,暗黑洞	暗影爪	攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
2,火焰鸡,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,91,8.03%,461,69.12%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,俺ノ敵はbot,49,66.22%
,,騙さない,23,65.71%
,,ゑんぺち,21,77.78%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,火焰拳	真气弹	逃脱按键,246,74.32%,76
,,过热		火焰踢	逃脱按键,213,63.96%,73
,,火焰拳	真气弹	万灵药,2,100.0%,2
,,过热		火焰踢	万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
3,叶伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,81,6.21%,378,73.26%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,灰色の夜空,30,96.77%
,,Vlacan・YT,26,60.47%
,,Chí-,24,80.0%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,飞叶快刀	燕返		攻击强化,293,73.25%,65
,,飞叶快刀	燕返		逃脱按键,46,73.02%,10
,,飞叶快刀	燕返		万灵药,34,73.91%,16
,,日光刃	叶刃		攻击强化,2,100.0%,2
,,日光刃	燕返		万灵药,1,100.0%,1
,,日光刃	燕返		攻击强化,1,100.0%,1
,,日光刃	燕返		逃脱按键,1,33.33%,3
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
4,红莲铠骑,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,77,5.31%,332,75.28%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,DаrkBlu,32,88.89%
,,kaíbutsu,26,83.87%
,,BrоteinShake,23,82.14%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,火焰旋涡	精神冲击	速度强化,162,79.8%,37
,,铠农炮	精神冲击	逃脱按键,61,78.21%,25
,,火焰旋涡	精神冲击	逃脱按键,42,84.0%,10
,,火焰旋涡	精神冲击	万灵药,22,64.71%,15
,,火焰旋涡	蓄能焰袭	速度强化,15,51.72%,12
,,铠农炮	精神冲击	速度强化,13,59.09%,12
,,火焰旋涡	蓄能焰袭	逃脱按键,5,71.43%,5
,,铠农炮	精神冲击	万灵药,3,100.0%,1
,,铠农炮	蓄能焰袭	逃脱按键,3,60.0%,3
,,火焰旋涡	蓄能焰袭	万灵药,3,60.0%,3
,,火焰旋涡	精神冲击	伤药	,2,50.0%,4
,,铠农炮	蓄能焰袭	速度强化,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
5,苍炎刃鬼,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,84,5.01%,291,69.95%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,LFT・Lunyxシ,18,90.0%
,,JNS・Lèo,17,77.27%
,,brutalhunter,13,81.25%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,悔念剑	潜灵奇袭	逃脱按键,119,65.38%,49
,,悔念剑	潜灵奇袭	攻击强化,55,78.57%,16
,,精神利刃	潜灵奇袭	逃脱按键,53,72.6%,17
,,精神利刃	潜灵奇袭	攻击强化,36,75.0%,17
,,悔念剑	潜灵奇袭	万灵药,13,61.9%,8
,,精神利刃	蓄能焰袭	攻击强化,7,87.5%,4
,,精神利刃	潜灵奇袭	万灵药,3,50.0%,5
,,精神利刃	蓄能焰袭	万灵药,2,100.0%,2
,,精神利刃	蓄能焰袭	逃脱按键,2,50.0%,3
,,悔念剑	蓄能焰袭	攻击强化,1,100.0%,1
,,悔念剑	蓄能焰袭	万灵药,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
6,索罗亚克,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,64,4.97%,297,71.91%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,2yankobrq,47,83.93%
,,暴鲤龙otp,31,75.61%
,,XD・Champion,21,70.0%
