,一共游戏场数,7011
1,苍响,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,60,33.5%,1761,74.97%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Vlacan,117,74.52%
,,JPN_Phi,104,74.82%
,,thesoso,93,76.23%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,圣剑		高速移动	万灵药,1603,75.58%,50
,,圣剑		高速移动	逃脱按键,141,71.57%,13
,,金属爪	高速移动	万灵药,7,70.0%,5
,,圣剑		嬉闹		万灵药,7,46.67%,8
,,圣剑		高速移动	攻击强化,2,50.0%,2
,,圣剑		高速移动	伤药	,1,100.0%,1
,,金属爪	高速移动	逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,焦点镜	腐朽的剑	锐利之爪,1282,74.8%,40
,,力量头带	焦点镜	腐朽的剑,324,75.35%,11
,,焦点镜	猛攻哑铃	腐朽的剑,71,75.53%,2
,,气势头带	焦点镜	腐朽的剑,25,80.65%,2
,,弱点保险	焦点镜	腐朽的剑,52,73.24%,1
,,弱点保险	腐朽的剑	锐利之爪,5,83.33%,1
,,力量头带	腐朽的剑	锐利之爪,1,100.0%,1
,,力量头带	腐朽的剑	连打围巾,1,100.0%,1
2,索罗亚克,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,60,12.79%,621,69.23%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,E7・Siesta,58,73.42%
,,N'siro,38,69.09%
,,あっくっん,37,71.15%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,暗袭要害	居合劈	万灵药,252,70.79%,35
,,出奇一击	暗影爪	万灵药,160,66.67%,22
,,暗袭要害	暗影爪	万灵药,139,73.94%,27
,,出奇一击	居合劈	逃脱按键,32,61.54%,5
,,暗袭要害	居合劈	逃脱按键,21,60.0%,3
,,出奇一击	居合劈	万灵药,17,65.38%,10
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	连打围巾	锐利之爪,132,71.35%,13
,,弱点保险	气势头带	猛攻哑铃,77,68.75%,9
,,弱点保险	猛攻哑铃	锐利之爪,71,73.2%,8
,,气势头带	猛攻哑铃	锐利之爪,30,56.6%,8
,,弱点保险	猛攻哑铃	轻石,64,71.11%,4
,,力量头带	猛攻哑铃	锐利之爪,24,57.14%,3
,,亿奥斯饼干	弱点保险	猛攻哑铃,23,58.97%,3
,,亿奥斯饼干	猛攻哑铃	锐利之爪,27,65.85%,2
,,亿奥斯饼干	气势头带	猛攻哑铃,3,50.0%,2
,,力量头带	弱点保险	轻石,58,73.42%,1
,,力量头带	能量增幅器	锐利之爪,37,71.15%,1
,,猛攻哑铃	能量增幅器	锐利之爪,36,73.47%,1
,,弱点保险	猛攻哑铃	能量增幅器,13,100.0%,1
,,力量头带	猛攻哑铃	连打围巾,12,80.0%,1
,,猛攻哑铃	能量增幅器	轻石,8,53.33%,1
,,力量头带	气势头带	猛攻哑铃,6,75.0%,1
,,力量头带	弱点保险	锐利之爪,0,0.0%,1
3,冰伊布,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,74,12.37%,603,69.55%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Óíkàwà,54,76.06%
,,IsWill・TTV,30,56.6%
,,Ataraxi4,29,85.29%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冰锥		冰砾		逃脱按键,374,72.34%,60
,,冰锥		冰砾		速度强化,172,66.67%,24
,,冰冻之风	冷冻干燥	逃脱按键,44,61.97%,19
,,冰冻之风	冷冻干燥	攻击强化,6,85.71%,2
,,冰冻之风	冷冻干燥	速度强化,3,75.0%,3
,,冰锥		冰砾		万灵药,1,100.0%,1
,,冰锥		冷冻干燥	速度强化,1,100.0%,1
,,冰冻之风	冰砾		攻击强化,1,100.0%,1
,,冰锥		冰砾		攻击强化,1,20.0%,5
,,冰锥		冷冻干燥	逃脱按键,0,0.0%,1
,,冰冻之风	冰砾		逃脱按键,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,212,68.39%,21
,,博识眼镜	穿透汤匙	贝壳之铃,121,69.54%,10
,,博识眼镜	穿透汤匙	连打围巾,41,77.36%,8
