,一共游戏场数,2768
1,梦幻,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,57,33.13%,700,76.34%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,NightmewFoxy,46,92.0%
,,Stockings,41,85.42%
,,sTl,41,85.42%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,冲浪		高速移动	逃脱按键,186,74.4%,39
,,日光束	光墙		逃脱按键,171,72.77%,32
,,日光束	高速移动	逃脱按键,96,80.0%,27
,,日光束	光墙		速度强化,45,81.82%,9
,,电球		高速移动	逃脱按键,41,77.36%,17
,,冲浪		高速移动	速度强化,32,84.21%,8
,,冲浪		高速移动	攻击强化,26,74.29%,4
,,日光束	光墙		攻击强化,14,70.0%,4
,,技能未定	技能未定	逃脱按键,13,100.0%,9
,,冲浪		光墙		逃脱按键,12,70.59%,9
,,电球		指导		逃脱按键,10,90.91%,6
,,日光束	高速移动	攻击强化,8,66.67%,3
,,电球		高速移动	速度强化,7,87.5%,4
,,冲浪		技能未定	逃脱按键,7,70.0%,9
,,电球		高速移动	攻击强化,6,75.0%,2
,,电球		技能未定	逃脱按键,3,75.0%,3
,,日光束	技能未定	逃脱按键,3,75.0%,4
,,日光束	指导		逃脱按键,2,100.0%,2
,,技能未定	技能未定	攻击强化,2,100.0%,2
,,冲浪		指导		速度强化,2,100.0%,1
,,电球		光墙		逃脱按键,2,66.67%,2
,,电球		指导		速度强化,2,66.67%,2
,,日光束	技能未定	速度强化,1,100.0%,1
,,冲浪		技能未定	速度强化,1,100.0%,1
,,冲浪		指导		攻击强化,1,100.0%,1
,,电球		技能未定	速度强化,1,100.0%,1
,,冲浪		技能未定	攻击强化,1,100.0%,1
,,日光束	技能未定	攻击强化,1,100.0%,1
,,日光束	光墙		伤药	,1,100.0%,1
,,电球		技能未定	攻击强化,1,100.0%,1
,,冲浪		指导		逃脱按键,1,50.0%,2
,,日光束	高速移动	速度强化,1,50.0%,2
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,讲究眼镜	贝壳之铃	博识眼镜,460,76.29%,35
,,讲究眼镜	进击眼镜	博识眼镜,149,75.63%,11
,,讲究眼镜	气势头带	博识眼镜,40,80.0%,4
,,讲究眼镜	进击眼镜	贝壳之铃,24,92.31%,3
,,讲究眼镜	学习装置	博识眼镜,22,66.67%,1
,,讲究眼镜	气势头带	贝壳之铃,4,66.67%,1
