,一共游戏场数,4805
1,火焰鸡,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,68,9.8%,346,73.46%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,騙さない,35,70.0%
,,Aevumlojixже,33,80.49%
,,一只天禄,28,82.35%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,火焰拳	真气弹	逃脱按键,181,73.28%,55
,,过热		火焰踢	逃脱按键,165,73.66%,55
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,弱点保险	猛攻哑铃	锐利之爪,233,74.2%,44
,,亿奥斯饼干	弱点保险	猛攻哑铃,26,78.79%,8
,,弱点保险	气势头带	猛攻哑铃,31,79.49%,6
,,力量头带	弱点保险	猛攻哑铃,10,55.56%,3
,,亿奥斯饼干	猛攻哑铃	锐利之爪,36,69.23%,2
,,气势头带	猛攻哑铃	锐利之爪,6,85.71%,2
,,弱点保险	气势头带	锐利之爪,2,100.0%,1
,,共鸣护盾	猛攻哑铃	锐利之爪,0,0.0%,1
2,梦幻,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,63,9.34%,310,69.04%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,すごい自信だ,20,80.0%
,,GalaxyTop1,19,79.17%
,,Flamerツ,19,67.86%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,日光束	光墙		逃脱按键,90,67.16%,43
,,冲浪		高速移动	逃脱按键,71,66.36%,37
,,电球		高速移动	逃脱按键,66,71.74%,35
,,电球		指导		逃脱按键,45,81.82%,27
,,电球		光墙		逃脱按键,25,83.33%,16
,,日光束	高速移动	逃脱按键,4,80.0%,5
,,冲浪		光墙		逃脱按键,3,42.86%,4
,,冲浪		指导		逃脱按键,2,66.67%,3
,,电球		光墙		速度强化,1,100.0%,1
,,冲浪		高速移动	速度强化,1,50.0%,1
,,电球		高速移动	万灵药,1,50.0%,1
,,冲浪		高速移动	脱壳忍者玩偶,1,50.0%,1
,,电球		指导		万灵药,0,0.0%,1
,,日光束	光墙		速度强化,0,0.0%,1
,,电球		高速移动	速度强化,0,0.0%,1
,,电球		指导		速度强化,0,0.0%,1
,,电球		光墙		脱壳忍者玩偶,0,0.0%,1
,,日光束	指导		逃脱按键,0,0.0%,1
,,冲浪		高速移动	攻击强化,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,282,68.78%,57
,,咒术熏香	穿透汤匙	讲究眼镜,22,75.86%,2
,,学习装置	穿透汤匙	讲究眼镜,4,100.0%,2
,,博识眼镜	讲究眼镜	进击眼镜,2,66.67%,1
3,千面避役,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,67,7.45%,251,70.11%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,GalaxyTop1,24,82.76%
,,れおなくん,16,76.19%
,,すごい自信だ,16,59.26%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,致命针刺	狙击		逃脱按键,245,70.61%,67
,,致命针刺	水流裂破	逃脱按键,3,60.0%,2
,,杂技		狙击		逃脱按键,2,100.0%,1
,,致命针刺	狙击		攻击强化,1,50.0%,1
,,杂技		水流裂破	逃脱按键,0,0.0%,1
,,致命针刺	狙击		脱壳忍者玩偶,0,0.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,博识眼镜	穿透汤匙	讲究眼镜,245,69.8%,64
,,博识眼镜	穿透汤匙	进击眼镜,4,80.0%,1
,,博识眼镜	讲究眼镜	进击眼镜,1,100.0%,1
4,朽木妖,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,57,7.26%,245,70.2%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,LG・Joey,24,64.86%
,,RNSャMada,23,63.89%
,,アマルカ,21,77.78%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,木槌		木角		逃脱按键,174,71.6%,38
,,木槌		木角		速度强化,32,64.0%,13
,,咒术		木角		逃脱按键,17,85.0%,6
,,咒术		分担痛楚	速度强化,7,58.33%,5
,,咒术		木角		速度强化,6,66.67%,5
,,木槌		分担痛楚	逃脱按键,3,60.0%,3
,,木槌		分担痛楚	伤药	,2,100.0%,2
,,木槌		分担痛楚	速度强化,2,66.67%,2
,,木槌		木角		伤药	,1,100.0%,1
,,咒术		分担痛楚	逃脱按键,1,25.0%,3
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,亿奥斯饼干	学习装置	气势头带,90,75.63%,15
,,共鸣护盾	学习装置	气势头带,57,60.64%,14
,,亿奥斯饼干	气势头带	猛攻哑铃,25,86.21%,6
,,弱点保险	气势头带	猛攻哑铃,17,89.47%,4
,,学习装置	气势头带	轻石,7,63.64%,4
,,学习装置	救援屏障	气势头带,30,68.18%,3
,,咒术手镯	气势头带	猛攻哑铃,6,60.0%,3
,,共鸣护盾	气势头带	猛攻哑铃,6,54.55%,2
,,共鸣护盾	学习装置	弱点保险,2,66.67%,1
,,咒术手镯	学习装置	气势头带,1,100.0%,1
,,亿奥斯饼干	学习装置	猛攻哑铃,1,100.0%,1
,,共鸣护盾	弱点保险	猛攻哑铃,1,50.0%,1
,,学习装置	气势头带	猛攻哑铃,0,0.0%,1
5,巨钳螳螂,		-- 使用人数 --,- 使用率 -,- 胜场数 -,-  胜  率  -
,,60,6.91%,234,70.48%
,胜场数最多的三大玩家,		--- 玩家ID ---,- 胜场数 -,-  胜  率  -
,,Sparks°,17,85.0%
,,心頭滅却TTV,14,73.68%
,,Noun・Gatlue,13,92.86%
,技能对战道具组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,双翼		剑舞		万灵药,164,71.3%,47
,,双翼		二连击	万灵药,52,66.67%,17
,,子弹拳	剑舞		伤药	,6,75.0%,5
,,子弹拳	剑舞		万灵药,5,83.33%,5
,,双翼		剑舞		逃脱按键,3,50.0%,1
,,双翼		剑舞		脱壳忍者玩偶,1,100.0%,1
,,子弹拳	剑舞		攻击强化,1,100.0%,1
,,双翼		二连击	逃脱按键,1,100.0%,1
,,子弹拳	二连击	万灵药,1,100.0%,1
,持有物组合,		--- 组  合 ---,- 胜场数 -,- 胜  率 -,- 使用人数 -
,,力量头带	猛攻哑铃	锐利之爪,99,75.57%,21
,,力量头带	能量增幅器	锐利之爪,50,66.67%,12
,,猛攻哑铃	能量增幅器	锐利之爪,48,67.61%,10
,,弱点保险	猛攻哑铃	锐利之爪,11,52.38%,7
,,力量头带	弱点保险	锐利之爪,10,71.43%,2
,,弱点保险	气势头带	猛攻哑铃,3,100.0%,2
